tourney_id,tourney_name,match_id,winner_name,loser_name
1915-560,US Open,117,Frank Hunter,Js Pfaffman
1915-560,US Open,118,Maurice Evans Mcloughlin,Frederick B Alexander
1915-560,US Open,119,Irving Christian Wright,Bernon S Prentice
1915-560,US Open,120,Theodore Roosevelt Pell,Charles M Bull Jr
1915-560,US Open,121,Bill Johnston,Peck Griffin
1915-560,US Open,122,Dick Williams,William Rand Iii
1915-560,US Open,123,Maurice Evans Mcloughlin,Frank Hunter
1915-560,US Open,124,Theodore Roosevelt Pell,Irving Christian Wright
1915-560,US Open,125,Bill Johnston,Dick Williams
1915-560,US Open,126,Maurice Evans Mcloughlin,Theodore Roosevelt Pell
1915-560,US Open,127,Bill Johnston,Maurice Evans Mcloughlin
1915-580,Australian Open,1,Bert St John,L Bonnington
1915-580,Australian Open,2,Francis Gordon Lowe,X Turner
1915-580,Australian Open,3,Rj Goodman,M Graham
1915-580,Australian Open,4,Bert St John,Frank Peach
1915-580,Australian Open,5,Clarence V Todd,X Bassett
1915-580,Australian Open,6,Wilfred H Smith,G Highett
1915-580,Australian Open,7,F Lendrum,X Briggs
1915-580,Australian Open,8,Herbert Rice,Tr Quill
1915-580,Australian Open,9,Francis Gordon Lowe,R Highett
1915-580,Australian Open,10,Bert St John,Rj Goodman
1915-580,Australian Open,11,Clarence V Todd,Wilfred H Smith
1915-580,Australian Open,12,Herbert Rice,F Lendrum
1915-580,Australian Open,13,Francis Gordon Lowe,Bert St John
1915-580,Australian Open,14,Herbert Rice,Clarence V Todd
1915-580,Australian Open,15,Francis Gordon Lowe,Herbert Rice
1916-560,US Open,1,Samuel Howard Voshell,Tiste Adoue Jr
1916-560,US Open,2,Philip Ludlow Van Deventer,C Stanley Rogers
1916-560,US Open,3,William Rosenbaum,John T Allen
1916-560,US Open,4,C Gilbert Plimpton,Otto Viktor Alfred Maria Salm Hoogstraeten
1916-560,US Open,5,Aldrick Hubbell Man Jr,H Van Dyke Johns
1916-560,US Open,6,Walter Merrill Hall,Tb Plimpton
1916-560,US Open,7,Jw Anderson,Chuck Garland
1916-560,US Open,8,William Rand Iii,Charles M Bull Jr
1916-560,US Open,9,Walter Roberts,Arthur E Copeland
1916-560,US Open,10,Reginald A Cook,William P Burden
1916-560,US Open,11,Peck Griffin,Frederick  C Baggs
1916-560,US Open,12,Arthur Sterling Cragin,Richard S Maynard
1916-560,US Open,13,Ralph L Baggs,Bw Stair
1916-560,US Open,14,L Gwynne French,George V Peak Jr
1916-560,US Open,15,Edward H Whitney,Ward Dawson
1916-560,US Open,16,Harold D Harvey,George S Mckearin
1916-560,US Open,17,Edward R Mccormick,John C Neeley
1916-560,US Open,18,Irving Riker,Benjamin M Phillips
1916-560,US Open,19,Henry S Parker,Paul W Gibbons
1916-560,US Open,20,Douglas S Watters,Ruben A Holden Jr
1916-560,US Open,21,Elliott H Binzen,George King
1916-560,US Open,22,Gal Dionne,Cl Johnston Jr
1916-560,US Open,23,Channing G Burrows,Lloyd Hartel
1916-560,US Open,24,Lyle Evans Mahan,Js Pfaffman
1916-560,US Open,25,Harold R Mixsell,Louis Oshman
1916-560,US Open,26,William Jackson Clothier,Hachisiro Mikami
1916-560,US Open,27,Olin J Sweet,Frederick T Frelinghuysen
1916-560,US Open,28,Richard Harte,Sidney Thayer Jr
1916-560,US Open,29,Cedric A Major,Bf Drake
1916-560,US Open,30,Robert Leroy,Ludlow Van Deventer
1916-560,US Open,31,Dick Williams,Jerry H Weber
1916-560,US Open,32,Raymond Demerest Little,Leonard W Knox
1916-560,US Open,33,Rs Prentice,Drummond Jones
1916-560,US Open,34,Roland Roberts,Craig Biddle
1916-560,US Open,35,Willis E Davis,Joseph J Armstrong
1916-560,US Open,36,Stewart Campbell Van Vliet,William D Bourne
1916-560,US Open,37,Watty Washburn,Edward J Fixman
1916-560,US Open,38,Vw Mcpherson,Frederick C Inman
1916-560,US Open,39,Dean Mathey,Clarence C Pell
1916-560,US Open,40,Leonard A Beekman,Irving Christian Wright
1916-560,US Open,41,Harold A Throckmorton,Bill Tilden Ii
1916-560,US Open,42,Walter L Pate,Spencer E Palmer
1916-560,US Open,43,Cw Macmullen,Robert F Nathan
1916-560,US Open,44,Frank Hunter,Arthur H Coffey
1916-560,US Open,45,Wallace Ford Johnson,Harry Seymour
1916-560,US Open,46,Bill Johnston,Howard Notman
1916-560,US Open,47,Nathaniel William Niles,Henry C Harrison
1916-560,US Open,48,R Mason Kirkland,David Mcclure
1916-560,US Open,49,Theodore Roosevelt Pell,Edmund W Peaslee
1916-560,US Open,50,Frederick B Alexander,James S Oneale Jr
1916-560,US Open,51,Kenneth Hawkes,Robert C Rand
1916-560,US Open,52,Maurice Evans Mcloughlin,Robert B Mcclave
1916-560,US Open,53,George Myers Church,Herbert B Chase
1916-560,US Open,54,Ichiya Kumagae,Danforth Geer Jr
1916-560,US Open,55,Eugene A Warren,Charles Chambers
1916-560,US Open,56,Greayer Clover,George A Walker Jr
1916-560,US Open,57,Ernest F Thomas Jr,Arthur D Sweet
1916-560,US Open,58,Robert Lindley Murray,Alfred Stackpole Dabney
1916-560,US Open,59,Frank A Fall,Roland Von Maur
1916-560,US Open,60,Richard Stevens,Abraham Bassford Jr
1916-560,US Open,61,Karl Howell Behr,Conrad Bartling Doyle
1916-560,US Open,62,James Weber,J Harold Randolph
1916-560,US Open,63,Edward Penniman Larned,Donald Mccord
1916-560,US Open,64,George William Wightman,James S Cushman
1916-560,US Open,65,Samuel Howard Voshell,Philip Ludlow Van Deventer
1916-560,US Open,66,Wallace Ford Johnson,William Rosenbaum
1916-560,US Open,67,Aldrick Hubbell Man Jr,C Gilbert Plimpton
1916-560,US Open,68,Walter Merrill Hall,Jw Anderson
1916-560,US Open,69,William Rand Iii,Walter Roberts
1916-560,US Open,70,Peck Griffin,Reginald A Cook
1916-560,US Open,71,Ralph L Baggs,Arthur Sterling Cragin
1916-560,US Open,72,Edward H Whitney,L Gwynne French
1916-560,US Open,73,Edward R Mccormick,Harold D Harvey
1916-560,US Open,74,Henry S Parker,Irving Riker
1916-560,US Open,75,Douglas S Watters,Elliott H Binzen
1916-560,US Open,76,Gal Dionne,Channing G Burrows
1916-560,US Open,77,Lyle Evans Mahan,Harold R Mixsell
1916-560,US Open,78,William Jackson Clothier,Olin J Sweet
1916-560,US Open,79,Cedric A Major,Richard Harte
1916-560,US Open,80,Dick Williams,Robert Leroy
1916-560,US Open,81,Rs Prentice,Raymond Demerest Little
1916-560,US Open,82,Willis E Davis,Roland Roberts
1916-560,US Open,83,Watty Washburn,Stewart Campbell Van Vliet
1916-560,US Open,84,Dean Mathey,Vw Mcpherson
1916-560,US Open,85,Leonard A Beekman,Harold A Throckmorton
1916-560,US Open,86,Cw Macmullen,Walter L Pate
1916-560,US Open,87,Bill Johnston,Frank Hunter
1916-560,US Open,88,Nathaniel William Niles,R Mason Kirkland
1916-560,US Open,89,Theodore Roosevelt Pell,Frederick B Alexander
1916-560,US Open,90,Maurice Evans Mcloughlin,Kenneth Hawkes
1916-560,US Open,91,George Myers Church,Ichiya Kumagae
1916-560,US Open,92,Eugene A Warren,Greayer Clover
1916-560,US Open,93,Robert Lindley Murray,Ernest F Thomas Jr
1916-560,US Open,94,Richard Stevens,Frank A Fall
1916-560,US Open,95,Karl Howell Behr,James Weber
1916-560,US Open,96,Edward Penniman Larned,George William Wightman
1916-560,US Open,97,Wallace Ford Johnson,Samuel Howard Voshell
1916-560,US Open,98,Walter Merrill Hall,Aldrick Hubbell Man Jr
1916-560,US Open,99,Peck Griffin,William Rand Iii
1916-560,US Open,100,Edward H Whitney,Ralph L Baggs
1916-560,US Open,101,Edward R Mccormick,Henry S Parker
1916-560,US Open,102,Douglas S Watters,Gal Dionne
1916-560,US Open,103,William Jackson Clothier,Lyle Evans Mahan
1916-560,US Open,104,Dick Williams,Cedric A Major
1916-560,US Open,105,Willis E Davis,Rs Prentice
1916-560,US Open,106,Watty Washburn,Dean Mathey
1916-560,US Open,107,Leonard A Beekman,Cw Macmullen
1916-560,US Open,108,Bill Johnston,Nathaniel William Niles
1916-560,US Open,109,Maurice Evans Mcloughlin,Theodore Roosevelt Pell
1916-560,US Open,110,George Myers Church,Eugene A Warren
1916-560,US Open,111,Robert Lindley Murray,Richard Stevens
1916-560,US Open,112,Karl Howell Behr,Edward Penniman Larned
1916-560,US Open,113,Wallace Ford Johnson,Walter Merrill Hall
1916-560,US Open,114,Peck Griffin,Edward H Whitney
1916-560,US Open,115,Douglas S Watters,Edward R Mccormick
1916-560,US Open,116,Dick Williams,William Jackson Clothier
1916-560,US Open,117,Watty Washburn,Willis E Davis
1916-560,US Open,118,Bill Johnston,Leonard A Beekman
1916-560,US Open,119,George Myers Church,Maurice Evans Mcloughlin
1916-560,US Open,120,Robert Lindley Murray,Karl Howell Behr
1916-560,US Open,121,Peck Griffin,Wallace Ford Johnson
1916-560,US Open,122,Dick Williams,Douglas S Watters
1916-560,US Open,123,Bill Johnston,Watty Washburn
1916-560,US Open,124,Robert Lindley Murray,George Myers Church
1916-560,US Open,125,Dick Williams,Peck Griffin
1916-560,US Open,126,Bill Johnston,Robert Lindley Murray
1916-560,US Open,127,Dick Williams,Bill Johnston
1917-560,US Open,1,Hl Westfall,Gerald B Emerson
1917-560,US Open,2,Theodore Roosevelt Pell,William Rosenbaum
1917-560,US Open,3,Bill Tilden Ii,Otto Viktor Alfred Maria Salm Hoogstraeten
1917-560,US Open,4,Dean Mathey,Channing G Burrows
1917-560,US Open,5,George A Walker Jr,Harry Seymour
1917-560,US Open,6,Frederick B Alexander,Abraham Bassford Jr
1917-560,US Open,7,Craig Biddle,Cedric A Major
1917-560,US Open,8,John R Strachan,Benjamin H Letson
1917-560,US Open,9,Elliott H Binzen,Herbert L Bowman
1917-560,US Open,10,Arthur W Macpherson Jr,Fh Harris
1917-560,US Open,11,George O Wagner,Moses Berk
1917-560,US Open,12,Douglas S Watters,John T Allen
1917-560,US Open,13,Seiichiro Kashio,F Brown Ransom
1917-560,US Open,14,Chuck Garland,Lyle Evans Mahan
1917-560,US Open,15,Karl Howell Behr,Gal Dionne
1917-560,US Open,16,Holcombe Ward,Samuel Howard Voshell
1917-560,US Open,17,Henry S Parker,Frederick C Inman
1917-560,US Open,18,Nathaniel William Niles,Marshall Allen
1917-560,US Open,19,Charles Chambers,Tiste Adoue Jr
1917-560,US Open,20,Rm Beck,Joseph J Armstrong
1917-560,US Open,21,Herbert D Vail,Kenneth F Vilsack
1917-560,US Open,22,Peck Griffin,Cw Macmullen
1917-560,US Open,23,Ludlow Van Deventer,Christian Mack
1917-560,US Open,24,Harold A Throckmorton,Harry C Johnson
1917-560,US Open,25,Frederick  C Baggs,James S Oneale Jr
1917-560,US Open,26,Watty Washburn,Hunt T Dickinson
1917-560,US Open,27,Robert B Mcclave,George Tilden
1917-560,US Open,28,Irving Christian Wright,Mal Whitman
1917-560,US Open,29,Leonard A Beekman,Philip Ludlow Van Deventer
1917-560,US Open,30,Dick Williams,Walter L Pate
1917-560,US Open,31,L Gwynne French,Robert L James
1917-560,US Open,32,Robert Lindley Murray,Edward J Fixman
1917-560,US Open,33,Robert Lindley Murray,Hl Westfall
1917-560,US Open,34,Bill Tilden Ii,Theodore Roosevelt Pell
1917-560,US Open,35,Dean Mathey,George A Walker Jr
1917-560,US Open,36,Craig Biddle,Frederick B Alexander
1917-560,US Open,37,John R Strachan,Elliott H Binzen
1917-560,US Open,38,Arthur W Macpherson Jr,George O Wagner
1917-560,US Open,39,Douglas S Watters,Seiichiro Kashio
1917-560,US Open,40,Chuck Garland,Karl Howell Behr
1917-560,US Open,41,Holcombe Ward,Henry S Parker
1917-560,US Open,42,Nathaniel William Niles,Charles Chambers
1917-560,US Open,43,Rm Beck,Herbert D Vail
1917-560,US Open,44,Peck Griffin,Ludlow Van Deventer
1917-560,US Open,45,Harold A Throckmorton,Frederick  C Baggs
1917-560,US Open,46,Watty Washburn,Robert B Mcclave
1917-560,US Open,47,Leonard A Beekman,Irving Christian Wright
1917-560,US Open,48,Dick Williams,L Gwynne French
1917-560,US Open,49,Robert Lindley Murray,Bill Tilden Ii
1917-560,US Open,50,Craig Biddle,Dean Mathey
1917-560,US Open,51,John R Strachan,Arthur W Macpherson Jr
1917-560,US Open,52,Chuck Garland,Douglas S Watters
1917-560,US Open,53,Nathaniel William Niles,Holcombe Ward
1917-560,US Open,54,Peck Griffin,Rm Beck
1917-560,US Open,55,Harold A Throckmorton,Watty Washburn
1917-560,US Open,56,Dick Williams,Leonard A Beekman
1917-560,US Open,57,Robert Lindley Murray,Craig Biddle
1917-560,US Open,58,John R Strachan,Chuck Garland
1917-560,US Open,59,Nathaniel William Niles,Peck Griffin
1917-560,US Open,60,Dick Williams,Harold A Throckmorton
1917-560,US Open,61,Robert Lindley Murray,John R Strachan
1917-560,US Open,62,Nathaniel William Niles,Dick Williams
1917-560,US Open,63,Robert Lindley Murray,Nathaniel William Niles
1918-560,US Open,1,Nathaniel William Niles,Hw Hane
1918-560,US Open,2,William J Gallon,Ra Johnson
1918-560,US Open,3,Alfred H Chapin Jr,Ec Burghard
1918-560,US Open,4,Ralph Howard Burdick,Herbert L Bowman
1918-560,US Open,5,Frederick B Alexander,George O Wagner
1918-560,US Open,6,Alfred H Chapin Sr,Eugene Czintz
1918-560,US Open,7,Frederick  C Baggs,Edward Penniman Larned
1918-560,US Open,8,Harold A Throckmorton,Harold L Taylor
1918-560,US Open,9,Theodore Roosevelt Pell,Jb Hughes
1918-560,US Open,10,Russel N Dana,Alexander Iler
1918-560,US Open,11,Robert Lindley Murray,Jack Dudley
1918-560,US Open,12,Hugh Gm Kelleher,Jw Anderson
1918-560,US Open,13,R Wabrausek,Geroge S Groesbeck
1918-560,US Open,14,Henry S Parker,Hector R Burroughs
1918-560,US Open,15,Herbert D Vail,Robert A Pope
1918-560,US Open,16,George W Pike,Hv Miller
1918-560,US Open,17,Lyle Evans Mahan,Axel Berg Gravem
1918-560,US Open,18,Henry B Oboyle,Ernest F Thomas Jr
1918-560,US Open,19,Seiichiro Kashio,Fred C Anderson
1918-560,US Open,20,Gal Dionne,Frank A Fall
1918-560,US Open,21,Bf Drake,Percy Lloyd Kynaston
1918-560,US Open,22,Beals Coleman Wright,Robert L James
1918-560,US Open,23,Lf Gilbert,Augustin Healy
1918-560,US Open,24,Craig Biddle,James D Ewing
1918-560,US Open,25,Angus S Cassils,James S Oboyle
1918-560,US Open,26,Hjw Morgenthaler,Jpotter Stockton
1918-560,US Open,27,Edward C Simmons,William Rosenbaum
1918-560,US Open,28,Samuel Howard Voshell,Royal D Richey
1918-560,US Open,29,Harold D Bretz,Theodore G Fulton
1918-560,US Open,30,Vinnie Richards,Robert F Nathan
1918-560,US Open,31,Frank T Anderson,Hd Keresey
1918-560,US Open,32,Ralph Blaine Gatcomb,Gerald B Emerson
1918-560,US Open,33,Elliott H Binzen,Fred T Fox
1918-560,US Open,34,Nathaniel William Niles,William J Gallon
1918-560,US Open,35,Ralph Howard Burdick,Alfred H Chapin Jr
1918-560,US Open,36,Frederick B Alexander,Alfred H Chapin Sr
1918-560,US Open,37,Harold A Throckmorton,Frederick  C Baggs
1918-560,US Open,38,Theodore Roosevelt Pell,Russel N Dana
1918-560,US Open,39,Robert Lindley Murray,Hugh Gm Kelleher
1918-560,US Open,40,Henry S Parker,R Wabrausek
1918-560,US Open,41,George W Pike,Herbert D Vail
1918-560,US Open,42,Lyle Evans Mahan,Henry B Oboyle
1918-560,US Open,43,Seiichiro Kashio,Gal Dionne
1918-560,US Open,44,Beals Coleman Wright,Bf Drake
1918-560,US Open,45,Lindsay Dunham,Lf Gilbert
1918-560,US Open,46,Ichiya Kumagae,Walter L Pate
1918-560,US Open,47,George William Wightman,Wj Whelan
1918-560,US Open,48,George King,Henry H Bassford
1918-560,US Open,49,Conrad Bartling Doyle,William A Horrell
1918-560,US Open,50,Channing G Burrows,Arthur C Nielsen
1918-560,US Open,51,Bill Tilden Ii,Paul W Gibbons
1918-560,US Open,52,Walter T Hayes,Eb Cumming
1918-560,US Open,53,Irving Christian Wright,Hj Kaltenbach Jr
1918-560,US Open,54,Walter Merrill Hall,J Cecil Donaldson
1918-560,US Open,55,Edmund Hurd Hendrickson,Allen Hawthorne Behr
1918-560,US Open,56,Craig Biddle,Angus S Cassils
1918-560,US Open,57,Hjw Morgenthaler,Edward C Simmons
1918-560,US Open,58,Samuel Howard Voshell,Harold D Bretz
1918-560,US Open,59,Vinnie Richards,Frank T Anderson
1918-560,US Open,60,Elliott H Binzen,Ralph Blaine Gatcomb
1918-560,US Open,61,Nathaniel William Niles,Ralph Howard Burdick
1918-560,US Open,62,Frederick B Alexander,Harold A Throckmorton
1918-560,US Open,63,Robert Lindley Murray,Theodore Roosevelt Pell
1918-560,US Open,64,Henry S Parker,George W Pike
1918-560,US Open,65,Lyle Evans Mahan,Seiichiro Kashio
1918-560,US Open,66,Beals Coleman Wright,Lindsay Dunham
1918-560,US Open,67,Ichiya Kumagae,George William Wightman
1918-560,US Open,68,Conrad Bartling Doyle,George King
1918-560,US Open,69,Bill Tilden Ii,Channing G Burrows
1918-560,US Open,70,Walter T Hayes,Edmund Hurd Hendrickson
1918-560,US Open,71,Walter Merrill Hall,Irving Christian Wright
1918-560,US Open,72,Craig Biddle,Hjw Morgenthaler
1918-560,US Open,73,Samuel Howard Voshell,Vinnie Richards
1918-560,US Open,74,Nathaniel William Niles,Elliott H Binzen
1918-560,US Open,75,Robert Lindley Murray,Frederick B Alexander
1918-560,US Open,76,Lyle Evans Mahan,Henry S Parker
1918-560,US Open,77,Ichiya Kumagae,Beals Coleman Wright
1918-560,US Open,78,Bill Tilden Ii,Conrad Bartling Doyle
1918-560,US Open,79,Walter Merrill Hall,Walter T Hayes
1918-560,US Open,80,Samuel Howard Voshell,Craig Biddle
1918-560,US Open,81,Robert Lindley Murray,Nathaniel William Niles
1918-560,US Open,82,Ichiya Kumagae,Lyle Evans Mahan
1918-560,US Open,83,Bill Tilden Ii,Walter Merrill Hall
1918-560,US Open,84,Robert Lindley Murray,Samuel Howard Voshell
1918-560,US Open,85,Bill Tilden Ii,Ichiya Kumagae
1918-560,US Open,86,Robert Lindley Murray,Bill Tilden Ii
1919-540,Wimbledon,1,Hj Pullen Thompson,Neville G Deed
1919-540,Wimbledon,2,Hugh Dolby Beningfield,Wp Haviland
1919-540,Wimbledon,3,Charles Percy Dixon,William Alfred Ingram
1919-540,Wimbledon,4,N Field,Rd England
1919-540,Wimbledon,5,Louis Bosman Raymond,S Glenn Walker
1919-540,Wimbledon,6,Dean Mathey,Jcf Simpson
1919-540,Wimbledon,7,Jstacey Brown,Ac Wiswell
1919-540,Wimbledon,8,Sam P O'Donnell,George Lawson Wrenn
1919-540,Wimbledon,9,H Sharpe,F Thomasson
1919-540,Wimbledon,10,Hl Addison,Philip F Glover
1919-540,Wimbledon,11,George Townshend Candy Watt,Ivor Evans
1919-540,Wimbledon,12,Frank H Jarvis,Wentworth Gore
1919-540,Wimbledon,13,Cecil John Tindell Green,Ah West
1919-540,Wimbledon,14,Major Josiah George Ritchie,J Robinson
1919-540,Wimbledon,15,John S Cannon,H Amphlett Davis
1919-540,Wimbledon,16,Basil E Henty,Lf Davin
1919-540,Wimbledon,17,Arthur M Lovibond,John Mason Flavelle
1919-540,Wimbledon,18,Andrea Maurice Henri Gobert,Nicolae Mishu
1919-540,Wimbledon,19,Mark Day Hick,Cl Philcox
1919-540,Wimbledon,20,Francis Wordsworth Donisthorpe,Geoffrey Blenkinsop Youll
1919-540,Wimbledon,21,Maxwell Woosnam,William Charles Youll
1919-540,Wimbledon,22,Rodney Wilfrid Heath,E Stanley Franklin
1919-540,Wimbledon,23,George F Birtles,P Byrne
1919-540,Wimbledon,24,Brian Ivan Cobham Norton,Ce Leonard Lyle
1919-540,Wimbledon,25,Arthur Holden Lowe,Hr Fussell
1919-540,Wimbledon,26,Theodore Michel Mavrogordato,F Laxon
1919-540,Wimbledon,27,Gerald Leighton Patterson,Hj Gilbert
1919-540,Wimbledon,28,Herbert Roper Barrett,La Nypels
1919-540,Wimbledon,29,Eg Bisseker,Adrian Horatio Erskine Lindop
1919-540,Wimbledon,30,Aw Asthalter,Aw Davson
1919-540,Wimbledon,31,Stanley Norwood Doust,Gerald W Chesterman
1919-540,Wimbledon,32,Frank Lorymer Riseley,Clinton Gilbert Mcilquham
1919-540,Wimbledon,33,Alfred C Hunter,B Wood Hill
1919-540,Wimbledon,34,Victor Somerset Erskine Lindop,Henry George Mayes
1919-540,Wimbledon,35,Algie Kingscote,William H Laurentz
1919-540,Wimbledon,36,Oswald Graham Noel Turnbull,Hb Silver
1919-540,Wimbledon,37,Max Decugis,Sf Thol
1919-540,Wimbledon,38,Leighton Crawford,E Morris Hall
1919-540,Wimbledon,39,Robert L James,Ca Mcconchie
1919-540,Wimbledon,40,Cs Grace,J Harold King
1919-540,Wimbledon,41,George Henry Dodd,Richard Mk Turnbull
1919-540,Wimbledon,42,Harold Scotter Owen,Rh Hotham
1919-540,Wimbledon,43,Robert Walker,Hc Breck
1919-540,Wimbledon,44,Pat O'Hara Wood,George Alan Thomas
1919-540,Wimbledon,45,Aj Zorab,Mrl White
1919-540,Wimbledon,46,Ernest George Parton,Mt Mcavity
1919-540,Wimbledon,47,Harold Issidro Tower Aitken,Percy Vivian Joseph Tabbush
1919-540,Wimbledon,48,Watty Washburn,Dh Mellet
1919-540,Wimbledon,49,Walter Cecil Crawley,Ambrose Nevil Waddell Dudley
1919-540,Wimbledon,50,George Hm Cartwright,Gerard Jacobus Scheurleer
1919-540,Wimbledon,51,Louis Graves,Neville Willford
1919-540,Wimbledon,52,Cbb Smith Bingham,Bill Swinden
1919-540,Wimbledon,53,Royden Englefield Ashden Dash,Cw Tabbush
1919-540,Wimbledon,54,Henry R C Martin,V Crawshaw
1919-540,Wimbledon,55,Frank Fisher,Ernest Black
1919-540,Wimbledon,56,Chuck Garland,Em Borren
1919-540,Wimbledon,57,Ronald Victor Thomas,John C F Masterman
1919-540,Wimbledon,58,Peck Griffin,Jb Ward
1919-540,Wimbledon,59,Cyril Newton Thompson,Ld Edwards
1919-540,Wimbledon,60,Ernest Seale,Eg De Seriere
1919-540,Wimbledon,61,Fh Teall,Jh Harris
1919-540,Wimbledon,62,Willis E Davis,Percival May Davson
1919-540,Wimbledon,63,George Stoddart,E Ulysses Williams
1919-540,Wimbledon,64,Bv Stacy,Walter C Bersey
1919-540,Wimbledon,65,Hugh Dolby Beningfield,Hj Pullen Thompson
1919-540,Wimbledon,66,Charles Percy Dixon,N Field
1919-540,Wimbledon,67,Dean Mathey,Louis Bosman Raymond
1919-540,Wimbledon,68,Jstacey Brown,Sam P O'Donnell
1919-540,Wimbledon,69,H Sharpe,Hl Addison
1919-540,Wimbledon,70,Frank H Jarvis,George Townshend Candy Watt
1919-540,Wimbledon,71,Major Josiah George Ritchie,Cecil John Tindell Green
1919-540,Wimbledon,72,John S Cannon,Basil E Henty
1919-540,Wimbledon,73,Andrea Maurice Henri Gobert,Arthur M Lovibond
1919-540,Wimbledon,74,Francis Wordsworth Donisthorpe,Mark Day Hick
1919-540,Wimbledon,75,Rodney Wilfrid Heath,Maxwell Woosnam
1919-540,Wimbledon,76,Brian Ivan Cobham Norton,George F Birtles
1919-540,Wimbledon,77,Theodore Michel Mavrogordato,Arthur Holden Lowe
1919-540,Wimbledon,78,Gerald Leighton Patterson,Herbert Roper Barrett
1919-540,Wimbledon,79,Eg Bisseker,Aw Asthalter
1919-540,Wimbledon,80,Stanley Norwood Doust,Frank Lorymer Riseley
